name,popularity,price,rating,distance,latitude,longitude,stationId,totalBikes,poiCat
Su Taqueria El Rey Del Taco,9.72,1.0,,560.0,41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15.0,restaurant
Intelligentsia Roasting Works,9.3,,79.0,628.0,41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15.0,restaurant
Passion House Coffee Roasters,8.82,1.0,,630.0,41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15.0,restaurant
Metric Coffee,9.7,1.0,87.0,637.0,41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15.0,restaurant
Rhine Hall Distillery,9.27,,79.0,658.0,41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15.0,restaurant
SoJu BBQ,9.78,2.0,,660.0,41.88137,-87.67493,7fc647c996c1e48a3f1e10f92753287d,15.0,restaurant
Paleteria Lindo Michoacan,9.35,1.0,,27.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
El Charro San Francisco,9.87,1.0,59.0,67.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
Waldo Cooney's Pizza,9.7,1.0,79.0,85.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
Hot Wok,9.32,1.0,,133.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
Nicky'z Gyros,3.86,1.0,,260.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
Birrieria Don Luis,,,,304.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
O'Hara's Tavern,9.9,2.0,63.0,316.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
Chapala Restaurant,1.61,1.0,,323.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
El New Chapala,,,,327.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
La Florencia Bakery,9.51,1.0,,337.0,41.70261,-87.533531,cc8bde4f2bb12c455048db3c473ef450,1.0,restaurant
Di Nicos Pizza,9.71,1.0,,104.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Burger King,9.9,1.0,52.0,117.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Delicias Las,9.13,1.0,,160.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Memo's Tacos,9.3,1.0,,181.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
El Guanaco,2.25,1.0,,187.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Panda Express,,,,284.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Las Islas Marias,9.88,2.0,76.0,431.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Old Country AYCE Marketplace,9.57,2.0,56.0,447.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Papa John's Pizza,9.79,1.0,65.0,464.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
Subway,9.5,1.0,65.0,491.0,41.92378,-87.7843998,a2554db4f8ea1c8764629e1773e39133,2.0,restaurant
The Perfect Cup,9.51,1.0,78.0,19.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Aroy Thai,9.4,1.0,87.0,51.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Shanghai Inn,9.36,1.0,79.0,61.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Budacki's Drive-In,9.65,1.0,85.0,120.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Me Dee Cafe,9.33,2.0,84.0,208.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
La Boulangerie Wilson,9.69,1.0,88.0,234.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Wendy's,9.93,1.0,59.0,240.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Namit Cafe & Restaurant,9.39,2.0,,327.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Golden Nugget Pancake House,9.83,1.0,78.0,460.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
Roots Handmade Pizza - Lincoln Square,9.71,1.0,81.0,468.0,41.967094,-87.679028,46fb487aa8b25457f97620b7a350e47f,14.0,restaurant
BienMeSabe Venezuelan Cafe & Restaurant,9.62,2.0,89.0,61.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Bienmesabe,,,,79.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
ORD Pizzeria,9.26,2.0,81.0,135.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Urban Vegan,9.56,2.0,89.0,144.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Bliss Resto,8.89,2.0,,226.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Spacca Napoli,9.72,2.0,93.0,280.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Margie's Candies,9.63,1.0,85.0,297.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Culver’s,9.77,1.0,77.0,300.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
Spoken Cafe,9.45,1.0,81.0,301.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
So Dressed Up,,,,315.0,41.961507,-87.671387,6b1b862f1b6c969e38091549207f8c04,15.0,restaurant
DeQue's Original BBQ,,,,524.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
St Rest No 2 Country Kitchen,9.37,1.0,,527.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Ranchito Taco Truck,,,,528.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Garrett Popcorn Shops,9.91,2.0,88.0,535.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Subway,9.05,1.0,70.0,579.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
New China Express,9.6,1.0,61.0,596.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Sizzlin Skillets,9.44,2.0,64.0,627.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Licorice Lounge,9.72,1.0,82.0,645.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
La Submarine,2.18,1.0,,728.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Captain Hooks Fish & Chicken,9.93,1.0,69.0,783.0,41.731767,-87.604899,eecd343a9ad0fc0a420874817bf40f1d,1.0,restaurant
Noon O Kabab,9.91,2.0,89.0,23.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Salam Restaurant,9.73,2.0,67.0,110.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Golden Crust Pizzeria,9.59,2.0,73.0,138.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Kabobi - Persian and Mediterranean Grill,9.91,1.0,79.0,162.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Campesino Restaurant,5.13,1.0,,187.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Sushi Sport,,,,211.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Thai Valley,9.35,2.0,63.0,236.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
La Michoacana Premium,9.89,1.0,87.0,243.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Lindo Michoacan,9.93,,80.0,244.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Pisco Peruvian Restaurant & Bar,9.76,2.0,,245.0,41.96668636205,-87.7080519806,08000cd20d13070c803da1178c247660,15.0,restaurant
Corliss Cozy Corner Restaurant Corporation,,,,113.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Frankie's Fast Food Corner,,,,114.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Popeyes Louisiana Kitchen,9.72,1.0,53.0,499.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Infinite Styles,,,,533.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Judi's Sports Bar,9.84,1.0,69.0,682.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Damm Donuts & Sweets,,,,796.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Jamaican Jerk,,,,863.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Captain Hooks Fish & Chicken,,,,982.0,41.705588,-87.602938,f7d6e81ed2d98d0570ef6ee8da31b98a,10.0,restaurant
Coppolino's Italian Beef Grill,9.62,2.0,,329.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
KFC,9.77,1.0,65.0,342.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
West 55th Street,9.88,2.0,72.0,375.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Mariscos El Kora Restaurant,9.63,2.0,,586.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Chipotle Mexican Grill,9.91,1.0,75.0,598.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Xocome Antojeria,9.77,1.0,,634.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
La Casa Del Mole,,,,640.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Red Barrel Restaurant,9.7,2.0,,643.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Just-A-Pizza,9.3,1.0,,663.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Taco Bell,9.82,1.0,61.0,698.0,41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2.0,restaurant
Cleanstreet,,,,173.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Green Garden Cafe,,,,212.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Homan Squar Cafe 2,,,,223.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Uncle Remus Chicken & BBQ,2.52,,,347.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Falcon Holdings,,,,353.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Dave's Red Hots,9.4,1.0,67.0,359.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Popeyes Louisiana Kitchen,9.89,1.0,56.0,363.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Star Gyros,9.59,1.0,,415.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Taco Bell,9.75,1.0,67.0,438.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
Rally's,,,,466.0,41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1.0,restaurant
J & J Fish,9.97,1.0,,466.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
McDonald's,9.93,1.0,46.0,485.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Seafood Junction,,,,506.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
African Jerk,,,,509.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Louisiana Famous Fried Chicken,,,,559.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Checkers,9.64,1.0,61.0,617.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Rally's,,,,628.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Nick's Gyros,9.94,1.0,69.0,632.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Harold's Chicken Shack,9.16,1.0,,686.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Harry's Grill,,,,688.0,41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2.0,restaurant
Krispy's Chicken & Seafood,,,,176.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Subway,9.79,1.0,67.0,200.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
"Krispy's Sea Food and Chicken · Great American Foods, Inc.",8.91,1.0,,210.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Sizzlin Grille Cafe,8.89,1.0,78.0,739.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Harold's Chicken Coop,9.82,1.0,,755.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Thomas Restaurant,9.65,1.0,66.0,810.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Plant Based Junkie,9.37,2.0,,874.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Grill Eighty Seven,,,,885.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Wendy's,9.94,1.0,61.0,969.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Checkers,9.77,1.0,54.0,975.0,41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3.0,restaurant
Montrose Saloon,9.72,1.0,73.0,107.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Angelo's Pizza & Restaurant,9.49,1.0,77.0,288.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Mi Rancho,,,,291.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Pizza y Pan Pa' Ya,9.42,1.0,,488.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
La Brasa Roja,9.69,1.0,84.0,494.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Taqueria El Aguila Real,9.2,1.0,,564.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Kitchen Chicago,3.16,1.0,,568.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
First Slice,9.38,2.0,84.0,578.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
El Michoacanito,9.05,1.0,,597.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Somethin Sweet Donuts,9.78,1.0,,669.0,41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8.0,restaurant
Waldo Cooney's Pizza,9.67,1.0,66.0,50.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
O'Rourke's Office,8.68,2.0,76.0,52.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
Americanos,9.8,1.0,,53.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
Five Star Burger,4.55,2.0,,63.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
McNally's,9.66,2.0,56.0,94.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
Milano's Pizza,9.75,1.0,77.0,303.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
See Thru Chinese Kitchen,8.15,1.0,64.0,303.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
J & J Fish,8.84,1.0,,303.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
Open Outcry Brewing Company,9.9,2.0,91.0,308.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
El Gallo,,,,336.0,41.69161,-87.681523,9907402066377b4ebd727576c3e093b3,0.0,restaurant
Puertorican Food Truck In Humboldt Park,6.27,2.0,,255.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
The Moonlighter,9.75,2.0,87.0,423.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Miko's Italian Ice,9.75,1.0,91.0,437.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Cafe Neckbeard,,,,438.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Big Tony's Pizza,4.09,1.0,66.0,445.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Caribella,9.33,2.0,,452.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Giant,9.44,2.0,90.0,459.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
La Bomba,9.04,2.0,83.0,463.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Scofflaw,9.7,2.0,93.0,466.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Way Out,9.54,2.0,,480.0,41.921525,-87.707322,9db2884da36cabac8cd67e9bec1e2266,14.0,restaurant
Arami,,,,346.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Midway Airport Concessionaire,,,,372.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Pegasus On The Fly,9.29,1.0,51.0,385.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Airport Restaurant Management,,,,391.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Cafe L'Appetito,9.87,2.0,55.0,392.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Ssp America,,,,399.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Gold Coast Dogs,,,,406.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Woodgrain Pizzeria,9.54,1.0,61.0,412.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Reilly's Daughter,9.99,2.0,54.0,422.0,41.785894,-87.738031,596460cdf6e613827244dc7244a8e789,1.0,restaurant
Fresh To Go - BP/Mr. Submarine,9.0,1.0,,114.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Port & Park Bistro And,9.74,2.0,,279.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Burger King,9.9,1.0,51.0,353.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Roost Carolina Kitchen,9.58,1.0,90.0,376.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Toon's Bar & Grill,9.85,2.0,79.0,509.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Popeyes Louisiana Kitchen,9.81,1.0,64.0,520.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Beard & Belly,9.56,2.0,,542.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Ten Cat Tavern,9.59,1.0,79.0,554.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
The Piggery,9.77,2.0,76.0,585.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
My Buddy's,9.82,1.0,85.0,596.0,41.957081,-87.664199,ce5c76653e8dc91406270f278700a41e,10.0,restaurant
Xocome Antojeria,9.77,1.0,,233.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
La Casa Del Mole,,,,233.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Red Barrel Restaurant,9.7,2.0,,251.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Mariscos El Kora Restaurant,9.63,2.0,,292.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Just-A-Pizza,9.3,1.0,,318.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Burrito Grande,9.67,1.0,,421.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Mariscos La Sirena,,,,512.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Celina's Delicatessen,6.07,,,523.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
El Kaporal,6.48,,,556.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Sofie's Tavern,1.35,,,561.0,41.8023156,-87.7344142,51e874d47d3852561c60a29e2855df04,6.0,restaurant
Lindy's Chili & Gertie's Ice Cream,9.06,1.0,63.0,18.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Burger King,9.88,1.0,66.0,30.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Rosati’S Pizza,9.15,1.0,71.0,119.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Hinky Dinks Pub,9.57,1.0,61.0,201.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Joseph's Restaurant and Bar,9.35,2.0,73.0,223.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Lanigan's Irish Pub,9.4,2.0,51.0,226.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Mackells Inn,9.47,1.0,,238.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Blackthorn Pub,,,,244.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
Barraco's Pizza Chicago,9.91,2.0,83.0,305.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
La Fiesta Mexican Restaurant,9.75,2.0,61.0,310.0,41.692883,-87.701048,9adf34344a00c5dc78ac91bd768acfde,2.0,restaurant
JuiceRx,9.52,1.0,80.0,39.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Lemmings,9.59,2.0,75.0,64.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Lottie's Pub,9.92,2.0,84.0,92.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
En Hakkore,9.3,1.0,90.0,112.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Le Bouchon,9.47,3.0,87.0,186.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Rio's D'Sudamerica,9.22,3.0,71.0,212.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Ed & Jean's Tavern,9.29,1.0,79.0,237.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Jack and Ginger's,9.56,2.0,75.0,264.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Map Room,9.65,2.0,88.0,285.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Chipotle Mexican Grill,9.81,1.0,72.0,298.0,41.915983,-87.677335,f4826cf28cc8395cc6eca6c6d883e287,16.0,restaurant
Boca Loca,9.46,1.0,,21.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Bongo Room,9.39,2.0,90.0,67.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
SoFo Tap,9.95,2.0,80.0,93.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Dollop Diner,9.56,1.0,74.0,108.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Bar Roma,9.49,3.0,84.0,123.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Jimmy John's,9.48,1.0,74.0,154.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Hopleaf,9.83,2.0,92.0,279.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
La Colombe Coffee Roasters,9.7,1.0,87.0,311.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Middle East Bakery & Grocery & Café,9.81,,90.0,324.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Polygon Cafe,9.42,2.0,79.0,341.0,41.97334764047304,-87.6678554713726,fe4d6dc10a57a30d948de7df236e85a8,18.0,restaurant
Juulz grill at BP Gastion,,,,271.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
Chicago's Original Maxwell St,9.87,1.0,53.0,378.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
El Toro Loco,,,,477.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
Famosa Bakery,8.76,1.0,,613.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
Neveria Jalisco,,,,621.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
Subway,9.4,1.0,67.0,635.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
Palenque,9.45,1.0,,643.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
Hong Kong Restaurant,9.92,2.0,,644.0,41.7940135,-87.685807,86ebf7888c5c45516989a0d37b1ebf3e,12.0,restaurant
