name,popularity,price,rating,distance,latitude,longitude,ll,poi_cat
New China Express,9.6,1.0,61.0,596.0,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Sizzlin Skillets,9.44,2.0,64.0,627.0,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Licorice Lounge,9.72,1.0,82.0,645.0,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
La Submarine,2.18,1.0,,728.0,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Captain Hooks Fish & Chicken,9.93,1.0,69.0,783.0,41.731767,-87.604899,41.731767%2C-87.604899,restaurant
Noon O Kabab,9.91,2.0,89.0,23.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Salam Restaurant,9.73,2.0,67.0,110.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Golden Crust Pizzeria,9.59,2.0,73.0,138.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Kabobi - Persian and Mediterranean Grill,9.91,1.0,79.0,162.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Campesino Restaurant,5.13,1.0,,187.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Sushi Sport,,,,211.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Thai Valley,9.35,2.0,63.0,236.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
La Michoacana Premium,9.89,1.0,87.0,243.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Lindo Michoacan,9.93,,80.0,244.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Pisco Peruvian Restaurant & Bar,9.76,2.0,,245.0,41.96668636205,-87.7080519806,41.96668636205%2C-87.7080519806,restaurant
Corliss Cozy Corner Restaurant Corporation,,,,113.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Frankie's Fast Food Corner,,,,114.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Popeyes Louisiana Kitchen,9.72,1.0,53.0,499.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Infinite Styles,,,,533.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Judi's Sports Bar,9.84,1.0,69.0,682.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Damm Donuts & Sweets,,,,796.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Jamaican Jerk,,,,863.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Captain Hooks Fish & Chicken,,,,982.0,41.705588,-87.602938,41.705588%2C-87.602938,restaurant
Coppolino's Italian Beef Grill,9.62,2.0,,329.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
KFC,9.77,1.0,65.0,342.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
West 55th Street,9.88,2.0,72.0,375.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Mariscos El Kora Restaurant,9.63,2.0,,586.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Chipotle Mexican Grill,9.91,1.0,75.0,598.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Xocome Antojeria,9.77,1.0,,634.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
La Casa Del Mole,,,,640.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Red Barrel Restaurant,9.7,2.0,,643.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Just-A-Pizza,9.3,1.0,,663.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Taco Bell,9.82,1.0,61.0,698.0,41.79482,-87.732112,41.79482%2C-87.732112,restaurant
Cleanstreet,,,,173.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Green Garden Cafe,,,,212.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Homan Squar Cafe 2,,,,223.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Uncle Remus Chicken & BBQ,2.52,,,347.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Falcon Holdings,,,,353.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Dave's Red Hots,9.4,1.0,67.0,359.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Popeyes Louisiana Kitchen,9.89,1.0,56.0,363.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Star Gyros,9.59,1.0,,415.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Taco Bell,9.75,1.0,67.0,438.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
Rally's,,,,466.0,41.8680617,-87.7153897,41.8680617%2C-87.7153897,restaurant
J & J Fish,9.97,1.0,,466.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
McDonald's,9.93,1.0,46.0,485.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Seafood Junction,,,,506.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
African Jerk,,,,509.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Louisiana Famous Fried Chicken,,,,559.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Checkers,9.64,1.0,61.0,617.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Rally's,,,,628.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Nick's Gyros,9.94,1.0,69.0,632.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Harold's Chicken Shack,9.16,1.0,,686.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Harry's Grill,,,,688.0,41.775267,-87.669156,41.775267%2C-87.669156,restaurant
Krispy's Chicken & Seafood,,,,176.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Subway,9.79,1.0,67.0,200.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
"Krispy's Sea Food and Chicken · Great American Foods, Inc.",8.91,1.0,,210.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Sizzlin Grille Cafe,8.89,1.0,78.0,739.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Harold's Chicken Coop,9.82,1.0,,755.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Thomas Restaurant,9.65,1.0,66.0,810.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Plant Based Junkie,9.37,2.0,,874.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Grill Eighty Seven,,,,885.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Wendy's,9.94,1.0,61.0,969.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Checkers,9.77,1.0,54.0,975.0,41.73715,-87.57319,41.73715%2C-87.57319,restaurant
Montrose Saloon,9.72,1.0,73.0,107.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Angelo's Pizza & Restaurant,9.49,1.0,77.0,288.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Mi Rancho,,,,291.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Pizza y Pan Pa' Ya,9.42,1.0,,488.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
La Brasa Roja,9.69,1.0,84.0,494.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Taqueria El Aguila Real,9.2,1.0,,564.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Kitchen Chicago,3.16,1.0,,568.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
First Slice,9.38,2.0,84.0,578.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
El Michoacanito,9.05,1.0,,597.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Somethin Sweet Donuts,9.78,1.0,,669.0,41.9610471,-87.700901,41.9610471%2C-87.700901,restaurant
Waldo Cooney's Pizza,9.67,1.0,66.0,50.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
O'Rourke's Office,8.68,2.0,76.0,52.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
Americanos,9.8,1.0,,53.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
Five Star Burger,4.55,2.0,,63.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
McNally's,9.66,2.0,56.0,94.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
Milano's Pizza,9.75,1.0,77.0,303.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
See Thru Chinese Kitchen,8.15,1.0,64.0,303.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
J & J Fish,8.84,1.0,,303.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
Open Outcry Brewing Company,9.9,2.0,91.0,308.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
El Gallo,,,,336.0,41.69161,-87.681523,41.69161%2C-87.681523,restaurant
Puertorican Food Truck In Humboldt Park,6.27,2.0,,255.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
The Moonlighter,9.75,2.0,87.0,423.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Miko's Italian Ice,9.75,1.0,91.0,437.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Cafe Neckbeard,,,,438.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Big Tony's Pizza,4.09,1.0,66.0,445.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Caribella,9.33,2.0,,452.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Giant,9.44,2.0,90.0,459.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
La Bomba,9.04,2.0,83.0,463.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Scofflaw,9.7,2.0,93.0,466.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Way Out,9.54,2.0,,480.0,41.921525,-87.707322,41.921525%2C-87.707322,restaurant
Arami,,,,346.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Midway Airport Concessionaire,,,,372.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Pegasus On The Fly,9.29,1.0,51.0,385.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Airport Restaurant Management,,,,391.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Cafe L'Appetito,9.87,2.0,55.0,392.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Ssp America,,,,399.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Gold Coast Dogs,,,,406.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Woodgrain Pizzeria,9.54,1.0,61.0,412.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Reilly's Daughter,9.99,2.0,54.0,422.0,41.785894,-87.738031,41.785894%2C-87.738031,restaurant
Fresh To Go - BP/Mr. Submarine,9.0,1.0,,114.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Port & Park Bistro And,9.74,2.0,,279.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Burger King,9.9,1.0,51.0,353.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Roost Carolina Kitchen,9.58,1.0,90.0,376.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Toon's Bar & Grill,9.85,2.0,79.0,509.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Popeyes Louisiana Kitchen,9.81,1.0,64.0,520.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Beard & Belly,9.56,2.0,,542.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Ten Cat Tavern,9.59,1.0,79.0,554.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
The Piggery,9.77,2.0,76.0,585.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
My Buddy's,9.82,1.0,85.0,596.0,41.957081,-87.664199,41.957081%2C-87.664199,restaurant
Xocome Antojeria,9.77,1.0,,233.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
La Casa Del Mole,,,,233.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Red Barrel Restaurant,9.7,2.0,,251.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Mariscos El Kora Restaurant,9.63,2.0,,292.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Just-A-Pizza,9.3,1.0,,318.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Burrito Grande,9.67,1.0,,421.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Mariscos La Sirena,,,,512.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Celina's Delicatessen,6.07,,,523.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
El Kaporal,6.48,,,556.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Sofie's Tavern,1.35,,,561.0,41.8023156,-87.7344142,41.8023156%2C-87.7344142,restaurant
Lindy's Chili & Gertie's Ice Cream,9.06,1.0,63.0,18.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Burger King,9.88,1.0,66.0,30.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Rosati’S Pizza,9.15,1.0,71.0,119.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Hinky Dinks Pub,9.57,1.0,61.0,201.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Joseph's Restaurant and Bar,9.35,2.0,73.0,223.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Lanigan's Irish Pub,9.4,2.0,51.0,226.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Mackells Inn,9.47,1.0,,238.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Blackthorn Pub,,,,244.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
Barraco's Pizza Chicago,9.91,2.0,83.0,305.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
La Fiesta Mexican Restaurant,9.75,2.0,61.0,310.0,41.692883,-87.701048,41.692883%2C-87.701048,restaurant
JuiceRx,9.52,1.0,80.0,39.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Lemmings,9.59,2.0,75.0,64.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Lottie's Pub,9.92,2.0,84.0,92.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
En Hakkore,9.3,1.0,90.0,112.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Le Bouchon,9.47,3.0,87.0,186.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Rio's D'Sudamerica,9.22,3.0,71.0,212.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Ed & Jean's Tavern,9.29,1.0,79.0,237.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Jack and Ginger's,9.56,2.0,75.0,264.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Map Room,9.65,2.0,88.0,285.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Chipotle Mexican Grill,9.81,1.0,72.0,298.0,41.915983,-87.677335,41.915983%2C-87.677335,restaurant
Boca Loca,9.46,1.0,,21.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Bongo Room,9.39,2.0,90.0,67.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
SoFo Tap,9.95,2.0,80.0,93.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Dollop Diner,9.56,1.0,74.0,108.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Bar Roma,9.49,3.0,84.0,123.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Jimmy John's,9.48,1.0,74.0,154.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Hopleaf,9.83,2.0,92.0,279.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
La Colombe Coffee Roasters,9.7,1.0,87.0,311.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Middle East Bakery & Grocery & Café,9.81,,90.0,324.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Polygon Cafe,9.42,2.0,79.0,341.0,41.97334764047304,-87.6678554713726,41.97334764047304%2C-87.6678554713726,restaurant
Juulz grill at BP Gastion,,,,271.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Chicago's Original Maxwell St,9.87,1.0,53.0,378.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
El Toro Loco,,,,477.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Famosa Bakery,8.76,1.0,,613.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Neveria Jalisco,,,,621.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Subway,9.4,1.0,67.0,635.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Palenque,9.45,1.0,,643.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Hong Kong Restaurant,9.92,2.0,,644.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Mezquite Pollo Express,9.84,1.0,,703.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Gordo Tamales,9.09,1.0,,711.0,41.7940135,-87.685807,41.7940135%2C-87.685807,restaurant
Barbara's Soul Food,9.22,1.0,,176.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Conscious Plates,,,,246.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
The Hot Dog Box,9.04,1.0,,263.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Louisiana Famous Fried Chicken,8.87,1.0,,297.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Bronzeville Jerk Shack,8.74,2.0,70.0,352.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Friistyle,9.5,2.0,69.0,354.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Marjanis,,,,373.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Harry-O's Lounge,,,,376.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Skidoe's Cafe and Grill,8.77,1.0,,387.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Baba's Famous Steak & Lemonade,9.34,2.0,,496.0,41.8021917,-87.6151444,41.8021917%2C-87.6151444,restaurant
Royal Lounge,8.94,2.0,,554.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Big Baby's Southern Soul Kitchen & Grill,,,,587.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Ova'Flo Southern Style Cuisine,9.06,1.0,,590.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Kwei Iin Carry-Out,9.29,1.0,,853.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
La Original Michoacana Paleteria y Neveria,9.27,1.0,,878.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Shark's Fish and Chicken,9.48,1.0,67.0,900.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Tacos Nietos,9.47,1.0,,938.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Babas,9.38,1.0,,938.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Farmer s Fridge,,,,946.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Little Caesars Pizza,9.72,1.0,66.0,992.0,41.718353,-87.564459,41.718353%2C-87.564459,restaurant
Harris Family Grill,,,,399.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
Tacos Nietos,9.47,1.0,,576.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
Farmer s Fridge,,,,660.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
Roma's Restaurant and Lounge,9.39,2.0,,679.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
Subway,9.25,1.0,69.0,730.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
McDonald's,9.96,1.0,57.0,730.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
C & G Restaurant,9.22,2.0,,730.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
Attock Submarine,2.29,2.0,,737.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
Hua's Open Kitchen,,,,842.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
El Guero Supermercado,9.76,1.0,76.0,851.0,41.726199,-87.559252,41.726199%2C-87.559252,restaurant
La Plena Restaurant,9.45,2.0,67.0,29.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Café Colao,9.74,1.0,87.0,100.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Guerrero's Tacos & Pizza,9.31,1.0,60.0,128.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
El Faro Caribbean Seafood,3.06,2.0,,186.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Curramba,9.06,,,199.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Paseo Boricua Grocery,3.84,1.0,,202.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Boriken Food & Liquors,9.46,1.0,83.0,233.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Eddies Sandwiches,5.5,1.0,,241.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Best Submarine Restaurant,9.16,1.0,,264.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
La Bruquena,9.66,2.0,66.0,265.0,41.90282,-87.692397,41.90282%2C-87.692397,restaurant
Cobra Lounge,9.82,1.0,79.0,57.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
District Brew Yards,9.89,2.0,67.0,383.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Burnt City Brewing,9.78,2.0,,388.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Urban Belly RCF,,,,396.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Kaiser Tiger,9.85,2.0,82.0,398.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Bq2Go,,,,418.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
McDonald's,9.99,1.0,53.0,429.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Bottom Lounge,9.85,1.0,84.0,453.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
On Tour Brewing Company,9.88,2.0,91.0,501.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Gyu-Kaku BBQ,9.62,2.0,89.0,505.0,41.88592,-87.66717,41.88592%2C-87.66717,restaurant
Lou Malnati's Pizzeria,9.09,1.0,75.0,12.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Backlot Coffee,9.79,1.0,83.0,14.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Potbelly Sandwich Shop,9.82,1.0,73.0,22.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Chicago Taco Authority,9.68,1.0,76.0,112.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Old Irving Park Tap Sports Bar & Grill,7.1,1.0,,112.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Golden Nugget Pancake House,,,,135.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Golden Nugget,9.64,2.0,69.0,139.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Eris Brewery and Cider House,9.77,2.0,88.0,188.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Subway,8.66,1.0,69.0,309.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Number 1 Chop Suey,9.63,1.0,62.0,318.0,41.953393,-87.732002,41.953393%2C-87.732002,restaurant
Doreen's Pizzeria,9.78,1.0,73.0,296.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Baltimore Food & Deli,9.75,1.0,,335.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Los Cantaritos,9.25,1.0,,350.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
China Garden,9.2,1.0,,363.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Old Time Tap,9.8,2.0,,489.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Steve's Lounge,9.79,3.0,67.0,520.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Club 81 Too,9.84,1.0,81.0,541.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Pudgy's Pizza & Sandwiches,9.86,1.0,,562.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
Georgie's Tavern,9.36,2.0,,576.0,41.65428,-87.543539,41.65428%2C-87.543539,restaurant
