name,popularity,price,rating,distance,latitude,longitude,ll,poiCat
El Rincon Del Sabor,,,,268,41.921425,-87.800825,-45.8794,restaurant
Don Ramon Restaurant,3.73,2,,271,41.921425,-87.800825,-45.8794,restaurant
La Esquinita Taqueria,9.57,1,,287,41.921425,-87.800825,-45.8794,restaurant
BistroGrand,,,,348,41.921425,-87.800825,-45.8794,restaurant
Bistro Grand,3,,,365,41.921425,-87.800825,-45.8794,restaurant
Sarrap Filipino Cuisine and BYOB,,,,369,41.921425,-87.800825,-45.8794,restaurant
Reuter's Bakery,9.91,1,90,469,41.921425,-87.800825,-45.8794,restaurant
El Alegre Burrito,9.43,1,71,512,41.921425,-87.800825,-45.8794,restaurant
On The Rocks,9.29,2,,569,41.921425,-87.800825,-45.8794,restaurant
Kolatek's Bakery,,,,583,41.921425,-87.800825,-45.8794,restaurant
Pita Pit,,,,63,41.6926176,-87.6280518,-45.9354342,restaurant
Seashells Fried Chicken and Fish,5.77,2,,110,41.6926176,-87.6280518,-45.9354342,restaurant
Subway,9.76,1,64,134,41.6926176,-87.6280518,-45.9354342,restaurant
Skylake Chinese Kitchen,8.98,1,,151,41.6926176,-87.6280518,-45.9354342,restaurant
Seashell,,,,159,41.6926176,-87.6280518,-45.9354342,restaurant
Jack's Wings & Sandwiches,9.13,1,67,183,41.6926176,-87.6280518,-45.9354342,restaurant
Pepe's Mexican Restaurant,9.78,1,,519,41.6926176,-87.6280518,-45.9354342,restaurant
Taurus Flavors,9.26,1,,581,41.6926176,-87.6280518,-45.9354342,restaurant
Taste of Chicago,9.78,1,,595,41.6926176,-87.6280518,-45.9354342,restaurant
Shultz Wings & Hoage,7.41,1,,605,41.6926176,-87.6280518,-45.9354342,restaurant
Litehouse Whole Food Grill,,,,39,42.048308,-87.698224,-45.649916,restaurant
Gyros Planet & Taqueria,9.18,1,,88,42.048308,-87.698224,-45.649916,restaurant
C & W Market and Ice Cream Parlor,,,,98,42.048308,-87.698224,-45.649916,restaurant
Claire's Korner,9.83,2,,462,42.048308,-87.698224,-45.649916,restaurant
Curt's Cafe South,9.01,1,,773,42.048308,-87.698224,-45.649916,restaurant
Burger King,9.92,1,53,775,42.048308,-87.698224,-45.649916,restaurant
McDonald's,9.99,1,58,784,42.048308,-87.698224,-45.649916,restaurant
Paninos Pizza,9.34,2,82,842,42.048308,-87.698224,-45.649916,restaurant
Subway,9.52,1,66,863,42.048308,-87.698224,-45.649916,restaurant
Hecky's Express,,,,863,42.048308,-87.698224,-45.649916,restaurant
Taquizas Don Rafa,7.2,1,,37,41.854109,-87.685838,-45.831729,restaurant
El Taconazo Restaurant,9.91,1,67,215,41.854109,-87.685838,-45.831729,restaurant
Wen Cai Chinese Kitchen,9.03,1,68,238,41.854109,-87.685838,-45.831729,restaurant
McDonald's,9.98,1,57,238,41.854109,-87.685838,-45.831729,restaurant
Charley's Grilled Subs,,,,261,41.854109,-87.685838,-45.831729,restaurant
Don's Hamburgers,9.7,1,79,266,41.854109,-87.685838,-45.831729,restaurant
Canton Star,8.77,1,,321,41.854109,-87.685838,-45.831729,restaurant
Burger King,9.78,1,56,353,41.854109,-87.685838,-45.831729,restaurant
Tricity Foods,,,,357,41.854109,-87.685838,-45.831729,restaurant
Güeras Tacos,,,,422,41.854109,-87.685838,-45.831729,restaurant
Busy Burger,9.85,1,79,18,41.8694821,-87.6554864,-45.7860043,restaurant
Idof Fresh Mediterrane,,,,23,41.8694821,-87.6554864,-45.7860043,restaurant
I Dream of Falafel,9.4,2,,28,41.8694821,-87.6554864,-45.7860043,restaurant
Chez Joel,9.65,3,78,30,41.8694821,-87.6554864,-45.7860043,restaurant
Tai Chi Bubble Tea,9.24,,,84,41.8694821,-87.6554864,-45.7860043,restaurant
Papa John's Pizza,9.63,1,64,92,41.8694821,-87.6554864,-45.7860043,restaurant
Al's #1 Italian Beef,9.86,2,83,126,41.8694821,-87.6554864,-45.7860043,restaurant
Mario's Italian Lemonade,9.96,1,89,141,41.8694821,-87.6554864,-45.7860043,restaurant
Washington Restaurant Group,,,,208,41.8694821,-87.6554864,-45.7860043,restaurant
Little Joe's Circle Lounge,9.67,1,74,223,41.8694821,-87.6554864,-45.7860043,restaurant
Segnatore,9.6,2,,86,41.900105,-87.696817,-45.796712,restaurant
Rootstock Wine & Beer Bar,9.61,2,92,113,41.900105,-87.696817,-45.796712,restaurant
The Shelby,6.92,2,,119,41.900105,-87.696817,-45.796712,restaurant
Flying Saucer,9.6,2,88,205,41.900105,-87.696817,-45.796712,restaurant
Subway,9.22,1,66,229,41.900105,-87.696817,-45.796712,restaurant
Diana s,9.71,1,76,239,41.900105,-87.696817,-45.796712,restaurant
Diana's,,,,239,41.900105,-87.696817,-45.796712,restaurant
Aztec Dave's Cantina,9.48,1,82,248,41.900105,-87.696817,-45.796712,restaurant
Nadiya's Cupcakes,,,,271,41.900105,-87.696817,-45.796712,restaurant
Best Submarine Restaurant,9.16,1,,302,41.900105,-87.696817,-45.796712,restaurant
Dos Toros Taqueria,9.75,1,76,227,41.877245,-87.639366,-45.762121,restaurant
Lou Mitchell's Restaurant & Bakery,9.83,2,86,234,41.877245,-87.639366,-45.762121,restaurant
Arturo Express,9.78,1,59,259,41.877245,-87.639366,-45.762121,restaurant
South Branch Tavern & Grille,9.93,2,77,332,41.877245,-87.639366,-45.762121,restaurant
The Franklin Tap,9.93,2,73,342,41.877245,-87.639366,-45.762121,restaurant
Chipotle Mexican Grill,9.88,1,79,368,41.877245,-87.639366,-45.762121,restaurant
Giordano's,9.94,2,86,380,41.877245,-87.639366,-45.762121,restaurant
Potbelly Sandwich Shop,9.73,1,64,522,41.877245,-87.639366,-45.762121,restaurant
Yolk,9.89,2,81,531,41.877245,-87.639366,-45.762121,restaurant
Taco & Burrito House,9.84,1,79,172,41.954383,-87.648043,-45.69366,restaurant
Harold's Chicken on Broadway,9.09,1,,176,41.954383,-87.648043,-45.69366,restaurant
Commissary Food & Liquor,,,,190,41.954383,-87.648043,-45.69366,restaurant
Windy City Gyros,9.94,1,85,193,41.954383,-87.648043,-45.69366,restaurant
El Mariachi Tequila Bar & Grill,9.85,2,80,210,41.954383,-87.648043,-45.69366,restaurant
Smylie Brothers Brewing Co.,9.83,2,,286,41.954383,-87.648043,-45.69366,restaurant
IHOP,9.87,1,76,398,41.954383,-87.648043,-45.69366,restaurant
Dollop Coffee Co.,9.75,1,81,410,41.954383,-87.648043,-45.69366,restaurant
Michael's Pizzeria & Tavern,9.87,2,85,420,41.954383,-87.648043,-45.69366,restaurant
BoJono's Pizzeria,9.19,1,67,432,41.954383,-87.648043,-45.69366,restaurant
Caballo Local Saloon,,,,116,41.779953,-87.7178221,-45.9378691,restaurant
La Quebrada Restaurant,9.5,2,,130,41.779953,-87.7178221,-45.9378691,restaurant
Giornos Pizza,5.87,1,,130,41.779953,-87.7178221,-45.9378691,restaurant
Palermo's of 63rd Pizza and Restaurant,7.53,1,,161,41.779953,-87.7178221,-45.9378691,restaurant
Rosas Tamales,,,,166,41.779953,-87.7178221,-45.9378691,restaurant
Gorditas Santiago,9.41,1,,176,41.779953,-87.7178221,-45.9378691,restaurant
Cholie's Pizza,9.8,1,,241,41.779953,-87.7178221,-45.9378691,restaurant
El Faro Restaurant,7.07,,,324,41.779953,-87.7178221,-45.9378691,restaurant
Indio 2,9.35,1,68,334,41.779953,-87.7178221,-45.9378691,restaurant
San Miguel Restaurant,,,,394,41.779953,-87.7178221,-45.9378691,restaurant
Reyes Grill,9.91,1,,64,41.822897,-87.704154,-45.881257,restaurant
Taquizas y Banquetes El Siete,3.01,1,,104,41.822897,-87.704154,-45.881257,restaurant
El Abuelo y Yo,9.29,3,70,159,41.822897,-87.704154,-45.881257,restaurant
Mariscos,1.21,2,,181,41.822897,-87.704154,-45.881257,restaurant
Taqueria Los 7 Hermanos,9.97,1,,182,41.822897,-87.704154,-45.881257,restaurant
La Iguanita,6,1,,249,41.822897,-87.704154,-45.881257,restaurant
El Morenos Birrieria Y Taqueria,,,,347,41.822897,-87.704154,-45.881257,restaurant
Restaurant La Roca La Casa de los Chilaquiles,,,,398,41.822897,-87.704154,-45.881257,restaurant
Banquet La Gloria,9.33,,,480,41.822897,-87.704154,-45.881257,restaurant
Taqueria el pikante,,,,574,41.822897,-87.704154,-45.881257,restaurant
Connie's Pizza,9.93,2,86,37,41.849527,-87.640591,-45.791064,restaurant
Original Steams,9.2,1,,170,41.849527,-87.640591,-45.791064,restaurant
Noodle Creations,9.76,1,,223,41.849527,-87.640591,-45.791064,restaurant
Wing Yip Chop Suey Restaurant,9.58,1,62,477,41.849527,-87.640591,-45.791064,restaurant
Sugar Shack,9.47,1,82,493,41.849527,-87.640591,-45.791064,restaurant
Lawrence's Fisheries,9.97,2,83,509,41.849527,-87.640591,-45.791064,restaurant
Dolo Restaurant & Bar,9.84,2,86,510,41.849527,-87.640591,-45.791064,restaurant
Pure Tea,,,,541,41.849527,-87.640591,-45.791064,restaurant
Skylark,9.8,1,82,592,41.849527,-87.640591,-45.791064,restaurant
David's Grill,9.47,1,63,600,41.849527,-87.640591,-45.791064,restaurant
Shula's Steak House,,,,44,41.9127779,-87.7436434,-45.8308655,restaurant
Pepe's Mexican Restaurant,9.73,1,62,143,41.9127779,-87.7436434,-45.8308655,restaurant
La Birrieria Restaurant,9.49,1,,144,41.9127779,-87.7436434,-45.8308655,restaurant
Las Islas Marias,9.63,2,,217,41.9127779,-87.7436434,-45.8308655,restaurant
Uncle Remus Fried Chicken,8.77,1,58,224,41.9127779,-87.7436434,-45.8308655,restaurant
El Mexico Moderno Ballroom,8.86,,,251,41.9127779,-87.7436434,-45.8308655,restaurant
Shorty's City Lounge,,,,389,41.9127779,-87.7436434,-45.8308655,restaurant
Church's Chicken,9.82,1,62,398,41.9127779,-87.7436434,-45.8308655,restaurant
Falcon Holdings,,,,412,41.9127779,-87.7436434,-45.8308655,restaurant
Red Hot Chicago,3.1,2,,425,41.9127779,-87.7436434,-45.8308655,restaurant
Sizzlin Skillets,9.44,2,64,199,41.736783,-87.602241,-45.865458,restaurant
Ranchito Taco Truck,,,,235,41.736783,-87.602241,-45.865458,restaurant
La Submarine,2.18,1,,257,41.736783,-87.602241,-45.865458,restaurant
Garrett Popcorn Shops,9.91,2,88,298,41.736783,-87.602241,-45.865458,restaurant
New China Express,9.6,1,61,302,41.736783,-87.602241,-45.865458,restaurant
Subway,9.05,1,70,311,41.736783,-87.602241,-45.865458,restaurant
St Rest No 2 Country Kitchen,9.37,1,,322,41.736783,-87.602241,-45.865458,restaurant
Chi Pizza Pie,,,,341,41.736783,-87.602241,-45.865458,restaurant
Captain Hooks Fish & Chicken,9.93,1,69,343,41.736783,-87.602241,-45.865458,restaurant
Reggio's Pizza,,,,362,41.736783,-87.602241,-45.865458,restaurant
The Original Alps,9.71,2,83,34,41.95400484,-87.71912818,-45.76512334,restaurant
El Llano Restaurant,8.93,2,73,42,41.95400484,-87.71912818,-45.76512334,restaurant
La Riviera Maya,6.01,1,,45,41.95400484,-87.71912818,-45.76512334,restaurant
O’Manny’s,6.02,1,,65,41.95400484,-87.71912818,-45.76512334,restaurant
Hearth And Crust,9.47,3,80,69,41.95400484,-87.71912818,-45.76512334,restaurant
McDonald's,9.98,1,55,90,41.95400484,-87.71912818,-45.76512334,restaurant
B Side Burger,9.71,1,,207,41.95400484,-87.71912818,-45.76512334,restaurant
Wing Chong Restaurant,9.59,1,,219,41.95400484,-87.71912818,-45.76512334,restaurant
Original Pizza,,,,339,41.95400484,-87.71912818,-45.76512334,restaurant
Leona's Pizzeria on Elston Ave,,,,359,41.95400484,-87.71912818,-45.76512334,restaurant
Cafe Internet Latino,9.43,1,,84,41.91702,-87.727096,-45.810076,restaurant
Fiesta Magica,,,,214,41.91702,-87.727096,-45.810076,restaurant
La Fiesta Matica,,,,242,41.91702,-87.727096,-45.810076,restaurant
El Vigia Restaurant,9.63,1,,245,41.91702,-87.727096,-45.810076,restaurant
El Azeceta,,,,329,41.91702,-87.727096,-45.810076,restaurant
Xocoatl Churros,4.15,1,77,473,41.91702,-87.727096,-45.810076,restaurant
Connie's & Johnnie's,9.3,3,,500,41.91702,-87.727096,-45.810076,restaurant
Paleteria Leon,,,,574,41.91702,-87.727096,-45.810076,restaurant
Taqueria Burrito,,,,580,41.91702,-87.727096,-45.810076,restaurant
Weegee's Lounge,9.79,2,87,656,41.91702,-87.727096,-45.810076,restaurant
Harold's Chicken Shack,9.45,1,,42,41.75094,-87.61379,-45.86285,restaurant
Josephine's Cooking,,,,55,41.75094,-87.61379,-45.86285,restaurant
McDonald's,9.95,1,54,136,41.75094,-87.61379,-45.86285,restaurant
Ecaffeonline.com,,,,177,41.75094,-87.61379,-45.86285,restaurant
Slab,6.3,2,,211,41.75094,-87.61379,-45.86285,restaurant
Sizzlin Skillet,,,,271,41.75094,-87.61379,-45.86285,restaurant
Dew Drop Inn Lounge,9.4,,,277,41.75094,-87.61379,-45.86285,restaurant
Tropical Island Delight,9.66,2,82,278,41.75094,-87.61379,-45.86285,restaurant
Caribbean Cove Restaurant,9.39,2,,286,41.75094,-87.61379,-45.86285,restaurant
Seashell #7,,,,327,41.75094,-87.61379,-45.86285,restaurant
Jalisco,,,,31,41.836966,-87.730502,-45.893536,restaurant
Home Run Inn Pizza - 31st Street in Chicago,9.97,2,88,70,41.836966,-87.730502,-45.893536,restaurant
La Pescaderia,,,,215,41.836966,-87.730502,-45.893536,restaurant
Trivino's Sports Bar,9.15,1,,226,41.836966,-87.730502,-45.893536,restaurant
La Esquina,,,,333,41.836966,-87.730502,-45.893536,restaurant
Panchos Ice Cream,9.79,1,,337,41.836966,-87.730502,-45.893536,restaurant
La Roqueta,9.37,1,,428,41.836966,-87.730502,-45.893536,restaurant
El Molino Restaurant,9.41,1,,571,41.836966,-87.730502,-45.893536,restaurant
La Paris Bakery,,,,577,41.836966,-87.730502,-45.893536,restaurant
El Faro Restaurant,9.82,1,81,587,41.836966,-87.730502,-45.893536,restaurant
Rib Place,,,,233,41.889161,-87.765738,-45.876577,restaurant
Vienna Taco House,7.33,,,282,41.889161,-87.765738,-45.876577,restaurant
Hunni Realty,,,,570,41.889161,-87.765738,-45.876577,restaurant
Momma Mo's Restaurant,,,,593,41.889161,-87.765738,-45.876577,restaurant
Pop's Place,9.19,,,618,41.889161,-87.765738,-45.876577,restaurant
Sara & Lee's,9.25,1,,618,41.889161,-87.765738,-45.876577,restaurant
Barney's Pizza,9.01,1,52,665,41.889161,-87.765738,-45.876577,restaurant
J & J Fish & Chicken,9.62,2,,680,41.889161,-87.765738,-45.876577,restaurant
Brooklyn Food And Deli,,,,681,41.889161,-87.765738,-45.876577,restaurant
Hong Huah,,,,725,41.889161,-87.765738,-45.876577,restaurant
Tzuco,9.93,1,89,123,41.8966172,-87.62857854,-45.73196134,restaurant
Chick-Fil-A,9.95,1,82,137,41.8966172,-87.62857854,-45.73196134,restaurant
Clark Street Ale House,9.9,2,82,236,41.8966172,-87.62857854,-45.73196134,restaurant
Giordano's,9.97,2,87,255,41.8966172,-87.62857854,-45.73196134,restaurant
Etta,9.91,2,87,291,41.8966172,-87.62857854,-45.73196134,restaurant
Adalina,9.88,2,76,343,41.8966172,-87.62857854,-45.73196134,restaurant
Quartino,9.96,2,88,357,41.8966172,-87.62857854,-45.73196134,restaurant
The Kerryman,9.92,2,70,359,41.8966172,-87.62857854,-45.73196134,restaurant
Tao Chicago Restaurant,9.97,2,83,378,41.8966172,-87.62857854,-45.73196134,restaurant
Chicago Chop House,9.77,4,83,380,41.8966172,-87.62857854,-45.73196134,restaurant
Joy Yee Noodle,9.11,2,72,413,41.862378,-87.651062,-45.788684,restaurant
Rosati’S Pizza,9.72,1,68,414,41.862378,-87.651062,-45.788684,restaurant
Lalo's Mexican Restaurant,9.59,2,71,459,41.862378,-87.651062,-45.788684,restaurant
Hashbrowns,9.49,2,73,467,41.862378,-87.651062,-45.788684,restaurant
Simone's Bar,9.92,2,83,473,41.862378,-87.651062,-45.788684,restaurant
Kohan Japanese Restaurant,,,,481,41.862378,-87.651062,-45.788684,restaurant
PhD Pub,9.77,2,83,497,41.862378,-87.651062,-45.788684,restaurant
Senoritas Cantina,9.8,1,61,514,41.862378,-87.651062,-45.788684,restaurant
HaiSous Vietnamese Kitchen,9.8,2,88,530,41.862378,-87.651062,-45.788684,restaurant
Ghareeb Nawaz,9.53,1,65,564,41.862378,-87.651062,-45.788684,restaurant
Kraken Sushi & Beyond,9.62,2,,329,41.95774,-87.688273,-45.730533,restaurant
Taqueria 5 De Mayo,9.64,1,73,385,41.95774,-87.688273,-45.730533,restaurant
Akshaya Indian Restaurant,,,,406,41.95774,-87.688273,-45.730533,restaurant
Califlower Pizza,,,,407,41.95774,-87.688273,-45.730533,restaurant
Jimmys Pizza Cafe,9.89,1,84,421,41.95774,-87.688273,-45.730533,restaurant
Monti's,,,,424,41.95774,-87.688273,-45.730533,restaurant
The Bad Apple,9.77,2,90,504,41.95774,-87.688273,-45.730533,restaurant
Menya Goku By Ramen Wasabi,,,,515,41.95774,-87.688273,-45.730533,restaurant
Menya Goku,9.15,,,516,41.95774,-87.688273,-45.730533,restaurant
House of Wah Sun,9.47,1,76,518,41.95774,-87.688273,-45.730533,restaurant
Chef Sara's Cafe,8.93,2,77,216,41.76261263,-87.56381871,-45.80120608,restaurant
Kennedy Fish & Chicken,9.59,1,58,216,41.76261263,-87.56381871,-45.80120608,restaurant
Majani Restaurant,9.68,2,83,236,41.76261263,-87.56381871,-45.80120608,restaurant
Majani Soulful Vegan Cuisine,,,,270,41.76261263,-87.56381871,-45.80120608,restaurant
Bot Bakery,3.14,1,,386,41.76261263,-87.56381871,-45.80120608,restaurant
Hoagy House,9.06,1,,388,41.76261263,-87.56381871,-45.80120608,restaurant
Southshore BBQ & Jerk,9.37,2,,400,41.76261263,-87.56381871,-45.80120608,restaurant
Big Shark,,,,403,41.76261263,-87.56381871,-45.80120608,restaurant
Ming Chop Suey,8.73,1,79,408,41.76261263,-87.56381871,-45.80120608,restaurant
Hoagy House & Hm-The Famous,,,,420,41.76261263,-87.56381871,-45.80120608,restaurant
Carrascos Grill,,,,755,41.8588018,-87.7343019,-45.8755001,restaurant
New Pine Valley Restaurant,9.16,,,773,41.8588018,-87.7343019,-45.8755001,restaurant
Pine Valley Restaurant,,,,810,41.8588018,-87.7343019,-45.8755001,restaurant
Shelby's,,,,817,41.8588018,-87.7343019,-45.8755001,restaurant
See Thru Chinese Kitchen,8.62,2,,835,41.8588018,-87.7343019,-45.8755001,restaurant
Super Tacos Morelo,9.15,1,,836,41.8588018,-87.7343019,-45.8755001,restaurant
Chicago Firehouse,,,,836,41.8588018,-87.7343019,-45.8755001,restaurant
Sharks,8.71,1,,848,41.8588018,-87.7343019,-45.8755001,restaurant
Wendy's,,,,864,41.8588018,-87.7343019,-45.8755001,restaurant
Taqueria Acambaro Guanajuato,,,,893,41.8588018,-87.7343019,-45.8755001,restaurant
Cutie Pie's Kitchen · Robert Williams,,,,26,41.75248701,-87.64390216,-45.89141514,restaurant
Jamaican Jerk Villa,9.7,2,64,217,41.75248701,-87.64390216,-45.89141514,restaurant
Popcorn Lounge,9.31,3,,222,41.75248701,-87.64390216,-45.89141514,restaurant
Jb Gyros,9.05,2,,235,41.75248701,-87.64390216,-45.89141514,restaurant
Salaam Restaurant and Bakery,9.68,2,85,238,41.75248701,-87.64390216,-45.89141514,restaurant
Ho Ho Restaurant,9.01,1,61,248,41.75248701,-87.64390216,-45.89141514,restaurant
Glass House Lounge,9.23,3,,266,41.75248701,-87.64390216,-45.89141514,restaurant
Subway,9.55,1,67,273,41.75248701,-87.64390216,-45.89141514,restaurant
Shark's Fish & Chicken,9.48,3,69,286,41.75248701,-87.64390216,-45.89141514,restaurant
Sonny's Barbique,,,,311,41.75248701,-87.64390216,-45.89141514,restaurant
Pearl's Place,9.77,2,75,248,41.82168,-87.6216,-45.79992,restaurant
The Chicago Rib House,1.21,2,,283,41.82168,-87.6216,-45.79992,restaurant
Truth Italian Restaurant,9.67,2,62,315,41.82168,-87.6216,-45.79992,restaurant
Cook Investments,,,,342,41.82168,-87.6216,-45.79992,restaurant
Shore's Xpress,4.97,,,395,41.82168,-87.6216,-45.79992,restaurant
Chicago's Home Of Chicken & Waffles,9.87,2,81,420,41.82168,-87.6216,-45.79992,restaurant
Little Sandwich House,9.53,1,,469,41.82168,-87.6216,-45.79992,restaurant
Chicago's Rosscoe's,,,,477,41.82168,-87.6216,-45.79992,restaurant
Rouxster’s Cookhouse,2.54,1,,528,41.82168,-87.6216,-45.79992,restaurant
Oki Sushi Mariano's,8.7,2,,544,41.82168,-87.6216,-45.79992,restaurant
Parlor Pizza Bar,9.95,2,83,24,41.88318131,-87.64872462,-45.76554331,restaurant
El CHE Steakhouse & Bar,9.68,4,77,28,41.88318131,-87.64872462,-45.76554331,restaurant
Trivoli Tavern,9.73,2,89,70,41.88318131,-87.64872462,-45.76554331,restaurant
Bandit,9.92,2,85,109,41.88318131,-87.64872462,-45.76554331,restaurant
Sushi Dokku,9.71,2,83,118,41.88318131,-87.64872462,-45.76554331,restaurant
Girl & The Goat,9.73,3,91,137,41.88318131,-87.64872462,-45.76554331,restaurant
J.P. Graziano Grocery & Sub Shop,9.68,1,91,149,41.88318131,-87.64872462,-45.76554331,restaurant
Little Goat,9.71,2,91,152,41.88318131,-87.64872462,-45.76554331,restaurant
Bar Siena,9.94,4,86,167,41.88318131,-87.64872462,-45.76554331,restaurant
Lone Wolf,9.86,2,84,168,41.88318131,-87.64872462,-45.76554331,restaurant
Richards Sper Prmium Ice Cream,9.54,1,,430,41.69170976,-87.61000156,-45.91829181,restaurant
Potbelly,9.89,1,,574,41.69170976,-87.61000156,-45.91829181,restaurant
Kellogg Co.,,,,585,41.69170976,-87.61000156,-45.91829181,restaurant
Cal-Harbor Restaurant & Lounge,9.38,1,66,681,41.69170976,-87.61000156,-45.91829181,restaurant
McDonald's,9.98,1,52,696,41.69170976,-87.61000156,-45.91829181,restaurant
Kelloggs Chicago Snack Bakeries,,,,709,41.69170976,-87.61000156,-45.91829181,restaurant
Harolds Chicken No 78,6.6,1,,736,41.69170976,-87.61000156,-45.91829181,restaurant
Culver's,9.93,1,76,740,41.69170976,-87.61000156,-45.91829181,restaurant
Shultz Wings & Hoage,7.41,1,,895,41.69170976,-87.61000156,-45.91829181,restaurant
Roseland Pizza & Tacos,9.18,2,,901,41.69170976,-87.61000156,-45.91829181,restaurant
Rosati’S Pizza,9.15,1,71,60,41.691373,-87.700281,-46.008908,restaurant
Joseph's Restaurant and Bar,9.35,2,73,79,41.691373,-87.700281,-46.008908,restaurant
Lanigan's Irish Pub,9.4,2,51,79,41.691373,-87.700281,-46.008908,restaurant
Burger King,9.88,1,66,156,41.691373,-87.700281,-46.008908,restaurant
Lindy's Chili & Gertie's Ice Cream,9.06,1,63,179,41.691373,-87.700281,-46.008908,restaurant
Hinky Dinks Pub,9.57,1,61,182,41.691373,-87.700281,-46.008908,restaurant
Barraco's Pizza Chicago,9.91,2,83,197,41.691373,-87.700281,-46.008908,restaurant
